year_received,donor_country,value_usd,gift_description
2015,China,654.0,"18'' two-sided Suzshou embroidery depicting two giant pandas, a mother and her cub, in a circular wooden frame. Antique porcelain jewelry set including a pair of earrings, a ring, a bracelet, and a pendant. Rec'd--9/25/ 2015. Est. Value-- $654.00. Disposition-- National Archives and Records Administration."
2015,Brunei,73200.0,"Silver jewelry set of rubies and diamonds, including a necklace with teardrop pendant, a ring, two teardrop earrings, and a bracelet. Rec'd--9/30/ 2015. Est. Value-- $73,200.00. Disposition--National Archives and Records Administration."
2015,Germany,600.1,Red ox leather bag. Rec'd--10/6/2015. Est. Value--$600.10. Disposition--National Archives and Records Administration.
2015,Sierra Leone,780.0,45'' painting of a young African girl surrounded by musical instruments on Sierra Leone-shaped wood. Rec'd--10/22/2015. Est. Value--$780.00. Disposition--National Archives and Records Administration.
2015,Indonesia,521.41,6'' x 6'' x 3'' music box of light brown wood and a hinged top with a decorative brass plate. Jewelry set of silver and orange onyx including round earrings with a centered stone and a 16'' necklace of gemstone and silver beads. 88'' x 34'' silk scarf. Rec'd--10/ 26/2015. Est. Value-- $521.41. Disposition-- National Archives and Records Administration.
2015,Qatar,17720.0,"Polished music box of light and dark-colored indigenous wood. Rec'd--11/2/2015. Est. Value--$17,720.00. Disposition--National Archives and Records Administration."
2015,Qatar,110000.0,"9'' gold-plated mechanical bird of a Common Chiffchaff that tweets, turns, and flaps its wings once per hour. Rec'd--11/2/ 2015. Est. Value-- $110,000.00. Disposition--National Archives and Records Administration."
2014,Israel,2761.0,"Book, title: Menashe Kadishman. 10'' x 10'' painting of a sheep's head in multicolor. Three music CDs. Three spiral notebooks with floral pattern. Necklace of velvet fabric with floral print combining laces, glass beads, hand-sewn ribbons and colorful chains. Medallion pendant in Victorian style with crystals. Necklace of fairy with tassel skirt. Rec'd--8/ 6/2014. Est. Value-- $2,761.00. Disposition--National Archives and Records Administration."
2015,Pakistan,740.0,Necklace of hand-cut rubies and 22-carat gold clasp. Rec'd--11/ 20/2015. Est. Value-- $740.00. Disposition-- National Archives and Records Administration.
2015,Malaysia,620.0,4'' x 6.5'' silver and gold-tones metal purse with chain strap and gemstone above the latch. 44'' x 150'' section of dark blue fabric. 75.5'' x 20.5'' dark blue scarf with silver design and stars. Rec'd--11/21/ 2015. Est. Value-- $620.00. Disposition-- National Archives and Records Administration.
2016,Australia,515.0,"36'' x 28"" framed facsimile letter to Abraham Lincoln, dated June 4, 1863, from Henry Parks and the people of Sydney, Australia. Billiards cue made of American and Australian wood in carrying case. Rec'd-- 1/19/2016. Est. Value-- $515.00. Disposition-- National Archives and Records Administration."
2016,Paraguay,560.0,"White linen set, hand- knit in the Ao po'i Paraguayan style, including large table cloth, two small table coverings, apron and napkins. Rec'd--1/28/ 2016. Est. Value-- $560.00. Disposition-- National Archives and Records Administration."
2016,Italy,667.0,"Three bottles of Italian wine and carrier box, Florence- made, of maple and burgundy leather, with a reproduction of the lithograph The Montecavallo Square by Philippe Benoise. Rec'd--2/8/2016. Est. Value--$667.00. Disposition--National Archives and Records Administration. Wine handled pursuant to U.S. Secret Service policy."
2016,Philippines,390.0,"Wood presentation box with plaque, bronze clasp, and black felt interior. Book, title: Malacanan Palace. Rec'd--2/15/2016. Est. Value--$390.00. Disposition--National Archives and Records Administration."
2016,Brunei,1150.0,"Silver betel set comprised of a box and four cups. Rec'd--2/15/ 2016. Est. Value-- $1,150.00. Disposition--National Archives and Records Administration."
2016,Jordan,1150.0,"Chess board, white and brown mosaic checkerboard design, with full set of pieces. Rec'd--2/23/ 2016. Est. Value-- $1,150.00. Disposition--National Archives and Records Administration."
2016,Canada,650.0,"Soapstone sculpture, title: Courage, olive green with black flecks, depicting the profile of an eagle with half of an Indigenous man's face in the center. Rec'd-- 3/9/2016. Est. Value-- $650.00. Disposition-- National Archives and Records Administration."
2016,Ireland,6783.0,"Crystal bowl with etchings of the 1916 Easter Rebellion, the General Post Office and a passage from the proclamation of the Irish Republic. Book, title: 16. Circular silver cufflinks with an Irish harp engraving. Rec'd--3/14/ 2016. Est. Value-- $6,783.00. Disposition--National Archives and Records Administration."
2015,Cuba,384.79,"Bust of Abraham Lincoln, hand carved from wood, clothed in double-breasted jacket and bow tie, cut roughly at the base as if from a tree and gradual smoothing to a polished sculpting at the top of his head. Cigar humidor made of wood in the shape of a house entitled ``La Casa de Tabaco''. Bottle of rum. 205 cigars. Cigar cutter. Two books, title: Raul Castro. Music CD. Rec'd--4/9/2015. Est. Value--$384.79. Disposition--National Archives and Records Administration. Cigars and rum handled pursuant to U.S. Secret Service policy."
2016,Argentina,1499.0,"Electronic bicycle made of black metal. Rec'd-- 3/23/2016. Est. Value-- $1,499.00. Disposition--National Archives and Records Administration."
2016,Argentina,568.98,"White award in a silver tone frame with two plastic triangle decorations on the top and bottom. Golden key to the city of Buenos Aires. Red and white soccer jersey. Blue and white striped soccer jersey. Book, title: La Usina Del Arte--Puesta en valor y reciclaje. Book, title: Teatro Colon-- Puesta en valor y actualizacion tecnologica. Rec'd--3/ 23/2016. Est. Value-- $568.98. Disposition-- National Archives and Records Adminsitration."
2016,India,1166.0,"48"" x 41"" framed painting in acrylic, title: Peacock. Rec'd-- 4/1/2016. Est. Value-- $1,166.00. Disposition--National Archives and Records Administration."
2016,Kazakhstan,3615.82,"Fountain pen, blue with silver detailing. 18"" x 14"" framed oil painting depicting a woman looking at a mushroom cloud. Gift basket of food . Rec'd--4/4/2016. Est. Value--$3,615.82. Disposition--National Archives and Records Administration. Perishable items handled pursuant to U.S. Secret Service policy."
2016,Greece,520.0,"Ballpoint pen, gold with a red jewel on the top, the initials ``B.O'' carved into the clip. Rec'd--4/4/ 2016. Est. Value-- $520.00. Disposition-- National Archives and Records Administration."
2016,Algeria,990.0,"23"" x 19"" framed canvas painting of an Algerian horsemen with dogs and falcons in the desert. Rec'd--4/5/ 2016. Est. Value-- $990.00. Disposition-- National Archives and Records Adminstration."
2016,Poland,865.31,"Silver business card holder in the shape of the Presidential Palace in Warsaw. Facsimile of 1550 Baltista Agnese Portolan Atlas, leather bound. Tin of Polish candy, snacks and cordials Book, title: Polska. Rec'd-- 4/7/2016. Est. Value-- $865.31. Disposition-- National Archives and Records Administration. Perishable items handled pursuant to U.S. Secret Service policy."
2016,Indonesia,390.0,Wall hanging made from red Songket cloth. Rec'd--4/14/2016. Est. Value--$390.00. Disposition--National Archives and Records Administration.
2016,Saudi Arabia,56720.0,"Sculpture of a Bedouin group, entitled ``The Small Caravan,'' including two men and three camels, painted in gold and silver and decorated with precious stones, mounted on green granite. Silver tone letter opener with golden Falcon handle and silver tone Chopard pen. Rec'd--4/ 21/2016. Est. Value-- $56,720.00. Disposition--National Archives and Records Administration."
2016,United Kingdom,2000.0,"Two volume set: The Works of Shakespeare, bound in contemporary three-quarter red moroccan gilt: Volume 1: Comedies and Histories and Volume 2: Tragedies, Poems, Plays Attributed to Shakespeare. Rec'd--4/ 22/2016. Est. Value-- $2,000.00. Disposition--National Archives and Records Administration."
2016,Germany,444.0,"Pen, black cap with gold colored tip. Rec'd--4/24/2016. Est. Value--$444.00. Disposition--National Achives and Records Administration."
2016,Azerbaijan,780.0,"82"" x 59"" rug with red, blue and mustard yellow design. Rec'd-- 5/5/2016. Est. Value-- $780.00. Disposition-- National Archives and Records Administration."
2016,Vietnam,930.0,"39"" x 27"" framed artwork, natural gemstone inlaid picture of the Obama Family's Easter 2015 portrait. Rec'd--5/23/ 2016. Est. Value-- $930.00. Disposition-- National Archives and Records Administration."
2016,Japan,930.0,"China set, hand-painted tea cups and saucers, blue, white, silver and gold, accompanied by wood panel display about the tea set. Shoulder wrap, navy fabric. Two golf clubs, graphite irons. Rec'd--5/25/2016. Est. Value--$930.00. Disposition--National Archives and Records Administration."
2016,Japan,2000.0,"Ceramic pot, dark brown with two cranes, made of clay from Hiroshima Prefecture. Rec'd--5/ 27/2016. Est. Value-- $2,000.00. Disposition--National Archives and Records Administration."
2016,Canada,775.0,"28"" x 15"" framed painting, title: I am You and You are Me, depicting two circles with a red, black and white design. Book, title: Ottawa. Rec'd-- 6/28/2016. Est. Value-- $775.00. Disposition-- National Archives and Records Administration."
2016,Spain,733.93,Cured hind ham leg with cutting knife. Rec'd-- 7/10/2016. Est. Value-- $733.93. Disposition-- National Archives and Records Administration. Ham handled pursuant to U.S. Secret Service policy.
2016,Spain,1270.0,"5' x 4' framed photograph of the Royal Palace. Book, title: The Ingenious Hidalgo Don Quixote de la Mancha. Book, title: Madrid. Rec'd-- 7/10/2016. Est. Value-- $1,270.00. Disposition--National Archives and Records Administration. The Ingenious Hidalgo Don Quixote de la Mancha personally retained by recipient."
2016,Mexico,2850.0,"Silver coin engraved with the Great Seal of the United States. Stationery set including personalized cards, a pen, and wooden storage box carved with the Great Seal of the United States. Rec'd--7/22/ 2016. Est. Value-- $2,850.00. Disposition--National Archives and Records Administration."
2016,China,2200.0,"Seagreen celadon style vase with dragon and phoenix handles and wooden base. Rec'd--8/ 24/2016. Est. Value-- $2,200.00. Disposition--National Archives and Records Administration."
2016,French Polynesia,440.0,Wooden ceremonial paddle with Polynesian carvings. Rec'd--8/31/ 2016. Est. Value-- $440.00. Disposition-- National Archives and Records Administration.
2016,Laos,1200.0,"Silver serving set with repouss[eacute] metalwork designs, including a large bowl and five small containers with lids. Rec'd--9/6/2016. Est. Value--$1,200.00. Disposition--National Archives and Records Administration."
2016,Laos,458.82,"Black leather business portfolio notebook. Black fine tip Sonnet pen. Paper hand fan. Briefcase, dark brown leather with combination lock. Goldtone coin. Laotian black tea. Rec'd--9/7/ 2016. Est. Value-- $458.82. Disposition-- National Archives and Records Administration. Tea handled pursuant to U.S. Secret Service policy."
2016,Indonesia,380.0,"Silver Phinisi sailing boat scuplture on a wood plinth, under a glass case. Rec'd--9/8/ 2016. Est. Value-- $380.00. Disposition-- National Archives and Records Administration."
2016,Philippines,470.0,"Metallic sculpture of six men carrying a boat, in Bayanihan style, mounted on marble. Rec'd--9/8/ 2016. Est. Value-- $470.00. Disposition-- National Archives and Records Administration."
2016,Laos,415.0,"6"" silver plate with wood stand. Five cases of Lao Gold beer. Rec'd--9/8/2016. Est. Value--$415.00. Disposition--National Archives and Records Administration. Beer handled pursant to U.S. Secret Service policy."
2016,China,2200.0,"Vase, dark blue with engraved swirl pattern, pink flowers, green leaves and hummingbirds, on a wooden stand. Rec'd--9/ 19/2016. Est. Value-- $2,200.00. Disposition--National Archives and Records Administration."
2016,Colombia,520.0,"Book, title: Acuerdo Final Para la Terminacion del Conflicto y la Construccion de una Paz, Estable y Duradera. Book set of titles by Gabriel Garcia Marquez. Rec'd-- 9/21/2016. Est. Value-- $520.00. Disposition-- National Archives and Records Administration."
2016,Thailand,900.0,Polished silver keepsake box with red- brown marble interior. Rec'd--9/29/2016. Est. Value--$900.00. Disposition--National Archives and Records Administration.
2016,Bangladesh,390.0,"Red quilted blanket with embroidery in blue, green, and yellow, depicting human figures, plant life, and nature scenes. Rec'd--10/11/ 2016. Est. Value-- $390.00. Disposition-- National Archives and Records Administration."
2016,Italy,775.3299999999999,"Silk tie, navy with red and light blue dots. Four bottles of Italian wine. Rec'd-- 10/18/2016. Est. Value--$775.33. Disposition--National Archives and Records Administration. Wine transferred to Residence Cellar."
2016,Greece,465.0,"Keepsake box, polished metal with hinged lid. 16"" x 23"" print of a color drawing of the President's face, using phrenology, including an explanation of the facial features. 11"" x 16"" print of a color drawing of the President's face, using phrenology. 17"" x 25"" framed print of a color drawing of the President's face, using phrenology, including explanations for the facial features. Rec'd--11/15/ 2016. Est. Value-- $465.00. Disposition-- National Archives and Records Administration."
2016,Germany,455.0,"Wooden Christmas pyramid comprised of five levels and figures on each level, comes with tea candles and paddles. Rec'd--11/ 16/2016. Est. Value-- $455.00. Disposition-- National Archives and Records Administration."
2016,Peru,545.47,"Wooden horse with polished metal features, including the mane, bridle, saddle, hooves and tail. Gift box of Peruvian food. Rec'd-- 11/17/2016. Est. Value--$545.47. Disposition--National Archives and Records Administration. Food handled pursuant to U.S. Secret Service policy."
2016,Brunei,2734.96,"Book, title: Sinatra. Glass champagne bucket and silver stand. Picture frame, silver, with textured edges. Card and dice game set in wooden box. Wooden keepsake box with Susan B. Anthony quote engraved on top and felt interior. Metal lapel pin in shape of a pennant. Three-wick candle in brown wooden candle holder. Book, title: Taste and Technique. Rec'd--12/1/ 2016. Est. Value-- $2,734.96. Disposition--National Archives and Records Administration."
2016,Japan,2850.0,"Cufflinks, 4 white pearls on polished silver. Rec'd--12/27/ 2016. Est. Value-- $2,850.00. Disposition--National Archives and Records Administration."
2016,Algeria,951.56,Two cases of Algerian wine. Two cases of Algerian dates. Rec'd-- 12/29/2016. Est. Value--$951.56. Disposition--Handled pursuant to U.S. Secret Service policy.
2016,Egypt,550.0,Circular tray depicting three Egyptian women playing musical instruments under the sun. Rec'd--2/12/2016. Est. Value--$550.00. Disposition--National Archives and Records Administration.
2016,Myanmar (Burma),4200.0,"Purse made of silver in intricate floral design, with handle. Silver bowl in thistle shape with floral and Buddha decoration. Silver bowl embossed with floral pattern with pointed lid. Rec'd--2/15/2016. Est. Value--$4,200.00. Disposition--National Archives and Records Administration."
2016,Finland,2077.49,"Framed inscribed photograph of President Niinisto and his spouse. Smart watch, copper and black metal. Lamp, white glass in hour- glass shape. Rec'd--5/ 12/2016. Est. Value-- $2,077.49. Disposition--National Archives and Records Administration."
2016,Iceland,984.9,"Book, title: The Complete Sagas of Icelanders. Book, title: Behind the Mountains. Book, title: Last Days of the Arctic. Rec'd--5/ 12/2016. Est. Value-- $984.90. Disposition-- National Archives and Records Administration."
2016,Singapore,5353.78,"Brooch, gold circle with floral pattern and gemstones. 22"" x 15"" framed watercolor painting of Balestier Road scene. Drawing, title: ``Gardens by the Bay``, in gold marker. Coffee set with mugs and espresso cups. Dendrobium Barack and Michelle Obama, hybrid orchid with garden plaque and information booklet. Scarf in Aqua Peranakan style, featuring hybrid orchid design. Rec'd-- 8/1/2016. Est. Value-- $5,353.78. Disposition--National Archives and Records Administration."
2016,Azerbaijan,380.0,"Navy silk tie with light blue flower pattern. Silver jewelry inspired by Azerbaijani rug design, including ring and earrings. Rec'd-- 12/16/2016. Est. Value--$380.00. Disposition--National Archives and Records Administration."
2016,Morocco,2773.0,"Gift basket with flowers and chocolate. Rec'd--1/19/2016. Est. Value--$2,773.00. Disposition--Perishabl e items handled pursuant to U.S. Secret Service policy."
2016,Indonesia,1595.0,"Oval serving bowl made from albacore shells with silver trim and gemstones. Wooden storage box with red, maroon, and gold- colored designs and cloth interior. Lace table runner. Rec'd--2/ 15/2016. Est. Value-- $1,595.00. Disposition--National Archives and Records Administration."
2016,Canada,490.0,"Cape, navy wool blended cashmere, handstitched with floral designs. Rec'd--3/10/2016. Est. Value--$490.00. Disposition--National Archives and Records Administration."
2016,Ireland,548.75,"Silver ring with gold studs, faceted by emerald and diamond. Irish food gift basket. Rec'd--3/14/ 2016. Est. Value-- $548.75. Disposition-- National Archives and Records Administration. Perishable items handled pursuant to U.S. Secret Service policy."
2016,Cuba,1190.0,"Large ceramic plate with a drawing by renowned Cuban artist. White linen dress. Rec'd--3/21/2016. Est. Value--$1,190.00. Disposition--National Archives and Records Administration."
2016,Argentina,495.0,Silver bracelet. Shawl in varying shades of tan with fringes on all edges. Rec'd--3/23/ 2016. Est. Value-- $495.00. Disposition-- National Archives and Records Administration.
2016,Greece,720.0,"Fountain pen, black composite with golden finish details, the initials ``M.O.'' carved into the clip. Rec'd--4/4/2016. Est. Value--$720.00. Disposition--National Archives and Records Administration."
2016,Vietnam,9845.0,"Jewelry set including a green silver pearl necklace with pendant and a pair of carved pearl earrings with diamonds. Two lacquer keepsake boxes with painted pink lotus blossom. Dress, steel- grey with beaded and painted lotus. Scarf, seafoam green with painted lotus. High- waisted pants, cream color. Scarf, red silk with yellow beads. Rec'd--5/25/2016. Est. Value--$9,845.00. Disposition--National Archives and Records Administration."
2016,Liberia,735.0,Large quilt with yellow and blue striped pattern and African continent in the center. Red and blue striped wicker basket. Rec'd--6/27/2016. Est. Value--$735.00. Disposition--National Archives and Records Administration.
2016,China,399.99,"Two crystal bottles, one green and one clear, decorated by a small etching of a motif from Hieronymus Bosch's triptych ``The Garden of Earthly Delights``. Book, title: Bosch Museo Nacional Del Prado. Gift basket of vegetables from the Royal House Garden. Rec'd--6/28/2016. Est. Value--$399.99. Disposition--National Archives and Records Administration. Perishable items handled pursuant to U.S. Secret Service policy."
2016,Canada,511.36,"Slipper wallet, black leather and plastic with ring design. Handbag, black leather and plastic with ring design. Rec'd--8/10/ 2016. Est. Value-- $511.36. Disposition-- National Archives and Records Administration."
2016,China,470.0,"Tapestry and matching cushion cases, made of silk and depicting scenes from ancient China, comes in red silk container. Rec'd-- 8/26/2016. Est. Value-- $470.00. Disposition-- National Archives and Records Administration."
2016,Myanmar (Burma),1100.0,"Silver chalice with lid, repouss[eacute] metalwork of intricate flower design. Rec'd-- 9/4/2016. Est. Value-- $1,100.00. Disposition--National Archives and Records Administration."
2016,Ghana,386.0,"Shoulder wrap, yellow and blue checker pattern. Real wax block print, turquoise, brown, green, and white designs. Real wax block print, turquoise, brown, purple, and white designs. Book, title: Touching Lives. Rec'd-- 9/19/2016. Est. Value-- $386.00. Disposition-- National Archives and Records Administration."
2016,Colombia,911.0,"Bangle, gold-plated with three rows of a swirl design. Earrings, gold-plated brass that clip on, with plastic floral accents. Earrings, black clip-on with crystal accents and tassels. Earrings, gold-plated brass that clip on, with black crystal accents and tassels. Rec'd--9/19/ 2016. Est. Value-- $911.00. Disposition-- National Archives and Records Administration."
2016,Namibia,377.0,"Clutch, pink-red with small dots and shoulder strap. Silk scarf, purple Kahari pattern. Rec'd--9/19/ 2016. Est. Value-- $377.00. Disposition-- National Archives and Records Administration."
2016,Thailand,900.0,Polished silver keepsake box with red- brown marble interior. Rec'd--9/29/2016. Est. Value--$900.00. Disposition--National Archives and Records Administration.
2016,Italy,480.0,"Jewelry box, polished wood with suede interior. Scarf, blue with images of golden pocket watches. Book, title: Florence. Book, title: Ti Amo Italia. Rec'd--10/17/2016. Est. Value--$480.00. Disposition--National Archives and Records Administration."
2016,New Zealand,1165.96,"Cashmere blanket and sweater. Two fashion company magazines. Rec'd--11/14/2016. Est. Value--$1,165.96. Disposition--National Archives and Records Administration."
